,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
2400.016,0.02814458,0.03389262,0.02735027,0.0345853,0.02208086,0.02600312,0.03128721,0.02641551,0.02820155,0.03718314,0.03704536,0.03427921,0.02286014,0.0311093,0.02951574,0.03021253,0.0333606,0.03016453,0.03033497,0.0316906,0.03368868,0.03328484,0.02960303,0.03327171
2400.498,0.02816325,0.03389291,0.02735023,0.03458486,0.02212542,0.02605019,0.03133608,0.02644496,0.02821779,0.03720016,0.03705252,0.03427825,0.02290832,0.0311607,0.02956451,0.03021527,0.03338117,0.03018539,0.03033837,0.03169614,0.03371973,0.03328041,0.02960217,0.03328113
2400.98,0.0281752,0.03389096,0.02735156,0.03458359,0.0221625,0.026097,0.0313808,0.02646617,0.02823032,0.03720962,0.03704911,0.03427478,0.02294991,0.03120651,0.02960796,0.03021978,0.03340164,0.03021162,0.03033639,0.03169528,0.03374869,0.03327392,0.02959679,0.03328724
2401.462,0.02818002,0.03389117,0.02735597,0.03458567,0.02218763,0.02613621,0.03141649,0.02647618,0.02823938,0.03721558,0.03703857,0.0342696,0.02297872,0.03124375,0.02964022,0.03023078,0.03342156,0.03024361,0.03032975,0.03168862,0.03377564,0.03326746,0.02958839,0.03329232
2401.945,0.028176,0.03389068,0.02736276,0.03458903,0.02219783,0.02616078,0.03143748,0.02647391,0.02824279,0.03721863,0.03702185,0.03426242,0.02299084,0.03126684,0.02965589,0.03024681,0.03343793,0.03027715,0.03031842,0.03167537,0.03379782,0.03326013,0.02957609,0.0332928
2402.427,0.02816772,0.03389598,0.02737411,0.03459971,0.02219561,0.02617109,0.03144642,0.02646456,0.02824376,0.03722808,0.03700956,0.03425972,0.0229888,0.03127955,0.02965752,0.03027085,0.03345428,0.03031416,0.03030811,0.03166302,0.03382045,0.03325539,0.02956458,0.03329419
2402.909,0.02815764,0.03390605,0.02739034,0.03461683,0.02218465,0.02616939,0.0314466,0.02645222,0.02824249,0.03724663,0.03700656,0.03426507,0.02297745,0.03128321,0.02964881,0.03029968,0.03347085,0.03035158,0.03030177,0.03165523,0.03384456,0.03325362,0.02955547,0.03329596
2403.391,0.02815287,0.03392725,0.0274142,0.03464538,0.02217235,0.02616464,0.03144769,0.02644482,0.02824389,0.03728121,0.03702202,0.03428473,0.02296523,0.0312863,0.02963871,0.03033439,0.03349202,0.03039159,0.03030616,0.03166102,0.03387662,0.03325849,0.02955431,0.0333042
2403.873,0.02815699,0.03395671,0.02744561,0.03468204,0.02216427,0.02616337,0.03145561,0.02644547,0.0282487,0.03732817,0.03705528,0.03431841,0.0229593,0.03129277,0.02963431,0.03037111,0.03351767,0.03043108,0.03032299,0.0316817,0.03391678,0.03327094,0.02956308,0.03331841
2404.355,0.02817682,0.03399911,0.02748653,0.03473015,0.02216813,0.02617548,0.03147998,0.02645881,0.02826118,0.0373887,0.03710901,0.03436723,0.02296791,0.031312,0.02964463,0.03041114,0.03355105,0.03047247,0.03035635,0.03172196,0.03396901,0.03329512,0.02958696,0.03334479
2404.837,0.02821492,0.03405083,0.02753649,0.03478617,0.02218841,0.02620591,0.03152332,0.0264858,0.02828236,0.03745713,0.03717785,0.03442714,0.02299503,0.03134672,0.02967341,0.03045278,0.03359268,0.03051434,0.03040482,0.0317786,0.03403112,0.03333239,0.0296264,0.0333828
2405.319,0.02827613,0.0341167,0.0275971,0.03485452,0.02223011,0.02625973,0.0315894,0.02653055,0.02831716,0.03753645,0.03726299,0.03449894,0.02304532,0.03140419,0.02972494,0.03050027,0.03364806,0.0305624,0.03047043,0.03185326,0.03410637,0.03338707,0.02968521,0.0334393
2405.802,0.02836023,0.0341938,0.02766691,0.0349334,0.02229452,0.02633591,0.03167526,0.0265936,0.02836588,0.03762589,0.03736039,0.03458069,0.02311821,0.03148307,0.02979759,0.03055384,0.03371865,0.03061758,0.0305503,0.03194135,0.03419251,0.03345913,0.02976107,0.03351309
2406.284,0.02846649,0.03428618,0.0277458,0.03502708,0.02238069,0.02643225,0.03177781,0.02667686,0.02843139,0.03773218,0.03747273,0.03467514,0.02321227,0.0315844,0.02988937,0.03061789,0.03380908,0.03068595,0.03064422,0.03204284,0.03429138,0.03354971,0.02985403,0.033608
2406.766,0.02858678,0.03438723,0.02782938,0.03512961,0.0224818,0.02653965,0.03188717,0.02677625,0.02851003,0.03785267,0.0375943,0.03477956,0.02332004,0.0316988,0.02999257,0.03068971,0.03391558,0.03076513,0.0307453,0.03215045,0.03439714,0.0336528,0.0299565,0.03371574
2407.248,0.02871272,0.03449557,0.02791396,0.03523842,0.02258904,0.02664923,0.0319953,0.02688582,0.02859799,0.03798727,0.03772292,0.03489254,0.02343281,0.03181843,0.03009978,0.03076839,0.03403422,0.03085451,0.03084864,0.03226033,0.03450636,0.03376287,0.03006274,0.03383145
2407.73,0.02882986,0.03459895,0.02799206,0.03534017,0.0226895,0.02674764,0.03208932,0.02699302,0.02868492,0.03812256,0.03784601,0.03500465,0.02353761,0.03192776,0.03019981,0.03084529,0.03415214,0.03094372,0.0309435,0.03236143,0.03460749,0.03386866,0.03016178,0.03393971
2408.212,0.0289284,0.03469298,0.02805879,0.03542788,0.02277337,0.02682704,0.03216235,0.02708706,0.02876312,0.03824891,0.03795524,0.03510789,0.02362415,0.0320177,0.0302852,0.03091532,0.0342594,0.0310264,0.03102286,0.03244783,0.03469347,0.03396333,0.03024817,0.03403359
2408.694,0.02899852,0.03476697,0.02810884,0.03548928,0.02283323,0.02688097,0.0322073,0.02715634,0.0288223,0.03835075,0.03803752,0.03519095,0.02368441,0.03207856,0.03034947,0.03096986,0.0343443,0.03109231,0.03107833,0.03250994,0.03475426,0.0340395,0.03031554,0.0341031
2409.177,0.0290404,0.03482285,0.02814195,0.03552448,0.02286896,0.02691137,0.03222592,0.02719792,0.02885974,0.03842544,0.03809157,0.03525091,0.02371757,0.03211201,0.0303927,0.03100857,0.03440501,0.03114081,0.03110957,0.03254763,0.03478955,0.03409766,0.03036617,0.03415222
2409.658,0.02905718,0.03485846,0.02815915,0.03553238,0.02288461,0.02692273,0.03222091,0.02721247,0.02887357,0.03847005,0.03811517,0.03528578,0.02372724,0.03212082,0.03041729,0.03103008,0.03444165,0.03117114,0.03111682,0.03255942,0.03479919,0.03413938,0.03040195,0.03418402
2410.141,0.02905931,0.03488299,0.02816598,0.03552425,0.02288942,0.026925,0.03220257,0.02720951,0.02887031,0.03849627,0.03811975,0.03530432,0.02372314,0.03211711,0.03043082,0.03104177,0.03446352,0.03119206,0.03110861,0.03255398,0.03479306,0.03417198,0.03043098,0.03421195
2410.623,0.02905509,0.03489793,0.02816695,0.03550596,0.02289058,0.02692438,0.03217726,0.02719785,0.02885493,0.038511,0.03811202,0.03531335,0.02371448,0.0321072,0.03043857,0.03104752,0.0344776,0.0312086,0.03109073,0.03253558,0.03477757,0.03419879,0.03045535,0.03424063
2411.105,0.02905409,0.03491203,0.02816856,0.03549008,0.0228941,0.02692629,0.03215391,0.02718849,0.02883696,0.0385268,0.03810531,0.03532384,0.02370997,0.03209998,0.0304464,0.03105559,0.03449295,0.03122974,0.03107308,0.03251492,0.03476418,0.03422406,0.03047895,0.03427711
2411.587,0.0290584,0.03492273,0.02817323,0.0354785,0.02289957,0.02692896,0.03213368,0.02718564,0.02882046,0.03854428,0.03810195,0.0353395,0.02371235,0.03209443,0.03045453,0.03106692,0.03451071,0.0312555,0.0310596,0.03249512,0.03475604,0.03424582,0.03049845,0.03431539
2412.069,0.02906948,0.03493455,0.02818406,0.03547722,0.02290487,0.02693006,0.03211868,0.02719247,0.02881082,0.03856567,0.03810673,0.03536364,0.02372192,0.03209165,0.03046332,0.03108493,0.03453293,0.03128842,0.0310554,0.03248252,0.03475828,0.03426301,0.03051283,0.03435246
2412.551,0.02908372,0.03494316,0.02819967,0.03548264,0.02290603,0.02692463,0.03210604,0.027206,0.02880778,0.03858337,0.03811447,0.03539236,0.02373434,0.03208596,0.0304688,0.03110647,0.0345561,0.03132415,0.03106024,0.03247672,0.0347685,0.03427103,0.03051712,0.03437776
2413.033,0.02910101,0.0349534,0.02822001,0.03549745,0.02290186,0.02691239,0.0320963,0.02722572,0.02881327,0.03859782,0.03812655,0.03542525,0.0237472,0.03208002,0.03047134,0.03113236,0.03458136,0.03136352,0.03107685,0.03248193,0.03478845,0.03427114,0.03051364,0.03439215
2413.516,0.02911938,0.03496287,0.02824125,0.0355171,0.02289364,0.02689399,0.032088,0.02724847,0.02882487,0.03860582,0.03813941,0.0354588,0.02375801,0.03207419,0.0304701,0.0311593,0.03460777,0.03140359,0.03110374,0.03249645,0.0348149,0.03426421,0.030504,0.03439465
2413.998,0.02914151,0.03497748,0.02826109,0.03554415,0.02288739,0.02687686,0.03208547,0.02727529,0.02884341,0.0386153,0.03815875,0.03549597,0.02376784,0.03207707,0.03046895,0.03118932,0.03463947,0.03144783,0.03114287,0.0325237,0.0348498,0.03425564,0.03049554,0.03439536
2414.48,0.02916692,0.03499338,0.0282748,0.03557327,0.02288808,0.02686614,0.03208937,0.02730451,0.02886501,0.03862837,0.03818424,0.03553605,0.02377818,0.03209199,0.03046992,0.03121954,0.03467559,0.03149306,0.03119152,0.03256075,0.03489025,0.03424808,0.03049165,0.03439844
2414.962,0.02919654,0.03501286,0.02828048,0.03560534,0.02290031,0.02686822,0.03210317,0.02733632,0.02888875,0.03865272,0.03822137,0.03558193,0.02379199,0.03212512,0.0304768,0.031251,0.03471624,0.03153978,0.03124873,0.03260793,0.03493654,0.03424507,0.03049723,0.03441181
2415.444,0.02922519,0.03502799,0.02827509,0.0356329,0.02292358,0.02688347,0.03212459,0.02736659,0.02890987,0.03868477,0.03826631,0.03562981,0.02380917,0.03217198,0.03048881,0.03127889,0.03475468,0.03158024,0.03130864,0.03265933,0.03498384,0.03424442,0.03050948,0.03443136
2415.926,0.02924966,0.0350398,0.02826123,0.03565703,0.02295513,0.02691196,0.03215382,0.02739378,0.02892803,0.03872365,0.03831789,0.03567756,0.02382981,0.03222954,0.03050578,0.03130272,0.03478643,0.03161099,0.03136787,0.03271369,0.03503157,0.03424487,0.03052718,0.03445575
2416.408,0.0292636,0.03504304,0.02824146,0.03567319,0.02298796,0.02694811,0.03218515,0.02741484,0.0289414,0.03875986,0.03836718,0.03571814,0.02385155,0.03228744,0.03052437,0.03131825,0.03480454,0.03162465,0.0314198,0.03276496,0.03507473,0.03424186,0.03054391,0.03447466
2416.89,0.02926686,0.03504484,0.02822358,0.03568769,0.02301819,0.02698958,0.03221824,0.02743214,0.02895442,0.03879205,0.03841219,0.03574989,0.02387351,0.03234125,0.03054377,0.0313278,0.03481027,0.03162314,0.031464,0.03281464,0.03511609,0.03423553,0.03055855,0.03448702
2417.373,0.02925995,0.0350468,0.02821303,0.03570183,0.02304212,0.02703209,0.03224987,0.02744895,0.02897046,0.03881574,0.03844608,0.03576977,0.02389397,0.03238421,0.03056209,0.03133141,0.03480566,0.03160782,0.03149799,0.03286011,0.03515478,0.03422603,0.03056901,0.03448872
2417.855,0.02925088,0.03505933,0.02821547,0.035724,0.02306118,0.02707465,0.03228223,0.02747266,0.02899684,0.03883787,0.03847233,0.03578286,0.02391345,0.03241832,0.03058054,0.03133537,0.03480014,0.0315889,0.03152554,0.03290522,0.03519641,0.03421845,0.03057946,0.03448741
2418.337,0.02924583,0.03508177,0.02823053,0.03575264,0.02307756,0.0271145,0.03231468,0.02750739,0.02903548,0.03886044,0.03848984,0.03579195,0.0239299,0.03244222,0.03059774,0.03134129,0.03479942,0.03157242,0.03154724,0.03294702,0.03523986,0.03421515,0.0305908,0.03448462
2418.819,0.02925337,0.03511741,0.02825607,0.03578963,0.02309566,0.02715118,0.03235023,0.02755682,0.02908844,0.03889224,0.03850512,0.03580466,0.02394205,0.03246033,0.03061423,0.03135382,0.03480978,0.03156706,0.03156675,0.03298643,0.03528677,0.03422036,0.03060726,0.03448844
2419.301,0.02927507,0.03515625,0.02828442,0.03582563,0.02311693,0.02718115,0.03238701,0.0276172,0.02915028,0.03893131,0.03851701,0.03582177,0.02394575,0.03247033,0.03062692,0.03136997,0.03482877,0.03157187,0.03158327,0.0330173,0.03533085,0.03423331,0.03062783,0.03449659
2419.783,0.02931232,0.03519517,0.02831028,0.0358582,0.02314281,0.02720467,0.03242615,0.02768341,0.02921612,0.03897951,0.0385306,0.03584626,0.0239387,0.03247465,0.03063496,0.0313893,0.03485416,0.03158677,0.03159878,0.033039,0.03536948,0.03425483,0.03065375,0.03451138
2420.265,0.02935921,0.03522387,0.02832813,0.03587994,0.02317134,0.02722161,0.0324649,0.02774643,0.02927771,0.03902925,0.03854344,0.03587395,0.02391908,0.0324702,0.0306364,0.03140601,0.03487873,0.03160437,0.03161184,0.03304747,0.03539638,0.03428141,0.03068152,0.03452622
2420.747,0.02941236,0.03524517,0.02833901,0.03589544,0.02320186,0.0272375,0.03250463,0.02780118,0.02933222,0.03908031,0.03856011,0.03590452,0.0238899,0.03246128,0.03063405,0.03142056,0.03490187,0.03162336,0.03162539,0.033048,0.03541369,0.03431432,0.03071234,0.03454391
2421.229,0.02946552,0.03525862,0.0283453,0.03590715,0.02323191,0.02725786,0.0325438,0.02784347,0.02937704,0.03912725,0.03857951,0.03593405,0.02385694,0.0324494,0.03063074,0.03143126,0.03492273,0.03164045,0.03163987,0.03304406,0.03542287,0.03435184,0.03074429,0.03456203
2421.712,0.02951721,0.03527509,0.02835312,0.03592676,0.02326192,0.02729105,0.03258558,0.02787556,0.0294162,0.03917427,0.03860715,0.03596424,0.02383007,0.03244379,0.03063388,0.03144396,0.03494834,0.03166078,0.03165969,0.03304629,0.0354335,0.03439631,0.03078045,0.03458851
2422.194,0.02956375,0.03529657,0.02836558,0.03595681,0.02329081,0.02733951,0.03262895,0.02789902,0.02945115,0.03921844,0.03864028,0.03599292,0.02381672,0.03244749,0.03064687,0.0314605,0.03498193,0.03168548,0.03168436,0.03305834,0.03545053,0.03444539,0.03081882,0.03462288
2422.676,0.02960542,0.03533015,0.02838567,0.03600208,0.02331893,0.02740289,0.03267519,0.02791845,0.02948609,0.03926322,0.03868067,0.0360229,0.02382347,0.03246719,0.03067394,0.03148717,0.03502871,0.03172083,0.03171522,0.03308517,0.03548133,0.03449802,0.03086005,0.03466945
2423.158,0.02963857,0.03536979,0.02841099,0.03605432,0.02334469,0.02747221,0.0327205,0.02793484,0.02951933,0.03930235,0.03872039,0.03605117,0.02384969,0.03249965,0.03071242,0.03152244,0.03508471,0.03176415,0.03174781,0.0331213,0.03552349,0.03454831,0.03089942,0.03472174
2423.64,0.02966349,0.0354148,0.02844036,0.03610913,0.0233684,0.02753776,0.03276409,0.02794947,0.02954989,0.03933482,0.03875714,0.03607827,0.0238918,0.03254399,0.03075942,0.03156685,0.03514607,0.03181522,0.03178027,0.03316274,0.03557552,0.03459359,0.03093601,0.0347773
2424.122,0.02967689,0.03545579,0.02847076,0.03615508,0.02338899,0.02758738,0.03280117,0.02796105,0.02957287,0.03935379,0.03878305,0.03610071,0.02394222,0.03259216,0.0308087,0.03161352,0.03520275,0.03186592,0.03180754,0.0331986,0.03562811,0.03463006,0.03096576,0.03482606
2424.604,0.02968184,0.03549466,0.02850416,0.03619226,0.02340834,0.02761561,0.03283218,0.02797169,0.02958799,0.03936262,0.03880066,0.03612018,0.02399465,0.0326425,0.030857,0.03165964,0.03524998,0.03191332,0.03182995,0.03322599,0.03567745,0.03466036,0.03099124,0.03486818
2425.086,0.02968014,0.03552891,0.02854234,0.03621936,0.02342794,0.02762121,0.03285528,0.02798156,0.02959343,0.03936242,0.03881027,0.03613616,0.02404299,0.03268932,0.03090047,0.03169788,0.03528177,0.03195095,0.03184562,0.03323971,0.03571647,0.03468711,0.03101326,0.03490067
2425.569,0.02967929,0.03556707,0.02859007,0.03624629,0.02345093,0.027612,0.03287417,0.02799525,0.02959412,0.03936527,0.03882242,0.03615359,0.02408622,0.03273556,0.03094048,0.03172754,0.03530078,0.03198,0.03185766,0.0332445,0.03574626,0.03471724,0.03103779,0.03493148
2426.051,0.02968327,0.03560904,0.02864826,0.03627617,0.02347771,0.02759675,0.03288863,0.02801332,0.02959226,0.03937696,0.03884127,0.03617381,0.02412304,0.03277896,0.03097655,0.03174504,0.03530768,0.03199872,0.03186465,0.03324106,0.0357639,0.03475229,0.03106426,0.03496138
2426.533,0.02969872,0.03566049,0.02871653,0.03631618,0.02350875,0.0275872,0.03290216,0.02803806,0.02959385,0.03940703,0.03887524,0.03620073,0.02415542,0.03282303,0.03101114,0.03175294,0.03530786,0.03201177,0.03186784,0.03323627,0.03577305,0.03479346,0.0310944,0.03499684
2427.015,0.02972545,0.03571444,0.02878847,0.03636088,0.02354089,0.02758904,0.03291323,0.02806537,0.02959842,0.039453,0.03892182,0.03623233,0.0241824,0.03286333,0.03104238,0.03175102,0.0353021,0.03201855,0.03186405,0.03322944,0.03577168,0.03483469,0.03112257,0.03503332
2427.497,0.02976396,0.03576975,0.02885775,0.03640801,0.02357113,0.02760525,0.03292335,0.02809327,0.02960778,0.03951316,0.03898026,0.03626899,0.02420394,0.03290027,0.03107035,0.0317446,0.03529468,0.03202407,0.03185458,0.03322438,0.03576366,0.03487166,0.03114658,0.03507052
2427.979,0.02980893,0.0358168,0.02891617,0.03644688,0.0235959,0.02763233,0.03293055,0.02811681,0.0296182,0.03957554,0.03904072,0.03630609,0.02421832,0.03292875,0.03109246,0.03173627,0.03528636,0.03202835,0.03183955,0.03321945,0.03574887,0.03489779,0.03116127,0.03510056
2428.461,0.02985766,0.03585692,0.02896115,0.03647687,0.02361457,0.02766686,0.03293717,0.02813649,0.02963034,0.0396349,0.03910032,0.03634444,0.02422674,0.03295141,0.03111012,0.03173462,0.03528368,0.03203754,0.03182692,0.03322009,0.03573592,0.03491382,0.03116946,0.03512564
2428.944,0.02990494,0.03588706,0.0289917,0.03649516,0.02362702,0.02770199,0.03294308,0.02815279,0.02964239,0.03968161,0.03915171,0.03638208,0.02423048,0.03296782,0.03112355,0.03174306,0.03529045,0.03205278,0.03182368,0.0332283,0.03573028,0.03492288,0.03117453,0.03514509
2429.426,0.02994953,0.03591495,0.0290125,0.03651042,0.02363661,0.0277356,0.03295264,0.02817117,0.02965786,0.03971717,0.03919755,0.03642263,0.02423455,0.0329852,0.03113735,0.03176905,0.03531443,0.03207986,0.0318407,0.03325284,0.03574392,0.03493432,0.03118619,0.03516857
2429.908,0.02998844,0.03594001,0.0290271,0.03652514,0.02364511,0.02776389,0.03296598,0.02819385,0.02967719,0.03973908,0.03923594,0.03646519,0.02424207,0.03300465,0.03115258,0.03181132,0.0353559,0.03211682,0.03188181,0.03329546,0.03578105,0.03495416,0.03120949,0.03519896
2430.39,0.0300227,0.03596822,0.02904103,0.03654792,0.02365547,0.0277883,0.0329861,0.02822401,0.0297044,0.03975374,0.03927255,0.0365121,0.02425666,0.03303091,0.03117199,0.03186929,0.03541461,0.03216374,0.03194815,0.03335933,0.03584602,0.03498809,0.03125006,0.03524282
2430.872,0.03005027,0.03599311,0.02905484,0.03657496,0.0236689,0.02780897,0.03301216,0.02825853,0.02973758,0.03975972,0.03930558,0.03655894,0.0242775,0.03305954,0.03119314,0.03193345,0.03548088,0.0322122,0.03202995,0.03343677,0.03593106,0.03503385,0.0313046,0.03529495
2431.354,0.03007364,0.03601493,0.02906945,0.03660602,0.02368754,0.0278299,0.03304631,0.02829517,0.02977699,0.03976293,0.03933912,0.03660455,0.02430285,0.03308933,0.03121491,0.03199728,0.03554662,0.03225826,0.03211622,0.03352127,0.03602795,0.03508784,0.03136932,0.03535301
2431.836,0.03009274,0.03602618,0.0290828,0.03663174,0.02371269,0.02785385,0.03308751,0.02832834,0.02981801,0.03976204,0.03937059,0.03664383,0.02432902,0.03311358,0.03123392,0.03205048,0.03560127,0.03229431,0.03219071,0.03359872,0.03612009,0.03514162,0.03143419,0.03540572
2432.318,0.03011279,0.03603132,0.02909628,0.03665211,0.02374775,0.02788704,0.03313922,0.02835735,0.02985945,0.03976496,0.03940544,0.03667838,0.02435409,0.03313307,0.03125098,0.03209154,0.03564339,0.03232218,0.03224496,0.03366275,0.03619824,0.03519114,0.03149386,0.03545154
2432.801,0.0301356,0.03603004,0.02910994,0.03666309,0.0237941,0.02793231,0.03320099,0.02838229,0.02989787,0.03977346,0.03944362,0.03670806,0.02437743,0.03314673,0.03126672,0.03211889,0.03567353,0.03234281,0.03227283,0.03370628,0.03625267,0.03523312,0.03154276,0.03548631
2433.283,0.0301656,0.03603359,0.02912716,0.03667222,0.02385287,0.02799299,0.03327447,0.02840862,0.0299343,0.03979699,0.03949239,0.03673979,0.02440199,0.0331623,0.03128642,0.03214069,0.03570145,0.03236564,0.03227927,0.03373337,0.03628535,0.03527061,0.03158277,0.03551765
2433.765,0.03020098,0.03604431,0.02914847,0.03668176,0.02391981,0.02806575,0.03335455,0.02843897,0.02996664,0.03983551,0.03955066,0.03677607,0.02443017,0.03318206,0.03131216,0.03216184,0.03573396,0.0323952,0.03227059,0.03374707,0.03629861,0.0353048,0.03161445,0.03554802
2434.247,0.03024056,0.03607003,0.02917501,0.03670045,0.02398919,0.02814614,0.0334369,0.02847742,0.02999662,0.03989243,0.03962096,0.03682251,0.02446476,0.03321241,0.03134704,0.03219126,0.0357788,0.03243863,0.03225834,0.03375787,0.03630306,0.0353397,0.03164335,0.03558587
2434.729,0.03027618,0.03610548,0.02920334,0.03672655,0.02405164,0.02822406,0.03351092,0.02852091,0.03002151,0.03995902,0.03969521,0.03687699,0.02450481,0.03324967,0.03138815,0.03222969,0.03583419,0.03249305,0.03224823,0.03376889,0.03630313,0.03537378,0.03167092,0.03562909
2435.211,0.03030371,0.03615015,0.02923112,0.0367623,0.02410075,0.02829221,0.03357068,0.02856696,0.03004219,0.04003059,0.03976917,0.03693907,0.02454811,0.03329269,0.03143264,0.03227873,0.03589718,0.03255715,0.03224602,0.03378641,0.03630681,0.03540675,0.03170132,0.03567869
2435.693,0.03031748,0.03619468,0.02925485,0.03680168,0.02413252,0.02834351,0.03360936,0.0286085,0.03005603,0.04009559,0.03983262,0.03700254,0.0245894,0.03333276,0.03147425,0.03233171,0.03595834,0.03262178,0.03224972,0.03380757,0.0363129,0.0354348,0.0317338,0.03572655
2436.175,0.0303205,0.03623999,0.02927516,0.03684593,0.02415,0.02837839,0.03362849,0.02864328,0.03006594,0.04015317,0.03988506,0.03706682,0.02462546,0.03336826,0.03151038,0.03238585,0.0360135,0.03268356,0.03225936,0.03383382,0.03632417,0.0354594,0.03177141,0.03577306
2436.657,0.03031717,0.03628154,0.02929283,0.03689095,0.02415946,0.02839966,0.03363087,0.02866949,0.03007234,0.04019964,0.03992393,0.03712814,0.02465326,0.03339457,0.03153857,0.03243458,0.03605818,0.03273582,0.03227062,0.03385982,0.03633603,0.03548127,0.03181348,0.03581444
2437.14,0.03031889,0.03632534,0.02931248,0.03694119,0.02417065,0.02841526,0.03362599,0.0286912,0.03008058,0.04024255,0.03995743,0.03718903,0.02467435,0.03341656,0.03156218,0.03247761,0.03609603,0.03277992,0.03228441,0.03388701,0.03635007,0.03550688,0.03186324,0.03585813
2437.622,0.03033317,0.03636914,0.02933579,0.03699358,0.02418991,0.02843023,0.03361927,0.02871145,0.03009199,0.04028334,0.03998889,0.03724785,0.0246906,0.03343542,0.03158345,0.03251251,0.03612933,0.03281388,0.03229882,0.03391151,0.0363626,0.03553879,0.03191767,0.0359047
2438.104,0.03036704,0.03641676,0.02936485,0.03705053,0.02422034,0.02844965,0.03361742,0.02873584,0.03011029,0.04032814,0.0400267,0.0373061,0.02470616,0.03345773,0.03160743,0.03254267,0.03616333,0.03284195,0.03231684,0.03393536,0.03637545,0.03558096,0.0319768,0.03596105
