"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"7a38540ba114c8578bc48f03c76ce676","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","midas_s_31212"
"8e1a2ee327610381ebc8bc3287f3e9e6","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","midas_s_31212"
"f69f923067ee68831ab9b4fa7ac2ca51","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","midas_s_31212"
"38c2977c59bb360e7938811e002a6361","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7_clade","midas_s_13173"
"ffc36e27c82042664a16bcd4d380b286","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","midas_s_9572"
"2a4e56c0e0eccde5a807cef1d4506dd7","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"24d821dddfbe031b81a44817e6d6a4c1","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"32ab1812bd3770f4b7f6aad7273783da","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA
"7a5b875cf99ddb93b84ed03d5105530d","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","midas_s_36701"
"8fd88bade4ab12bca62cbcef70c3c6f0","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","midas_s_44426"
"bd6383169ddd32592a82ccdb7511c186","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"0c601b1e93b91ae6e9b79bb9118ed96e","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Chelonobacter","midas_s_46931"
"7e253824d01ff8bd50aeb0092f1882b9","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Tolumonas","Tolumonas_auensis"
"7f26db6a60db425751a1d43d1f2514c7","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Tolumonas",NA
"db424461aa669374102fa17ac4539038","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","midas_s_4701"
"f93b764d7ef2fc78c19f2d419cc3c5e5","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","midas_s_4701"
"cb3a451b5f9718c07b491a77b14ef21f","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","midas_s_4701"
"2e119ce67894fe00027176e52f17a225","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas",NA
"d47d252950ba96fc6530ff8343c2f4dc","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","midas_s_19690"
"bc8544a80ce58d37421e219f5074b681","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","midas_g_74889","midas_s_74889"
"227f61116367a1af646c7ef3eb56cebd","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_115787","symbiont_of_Cochliopodium_minus","midas_g_119239","midas_s_119239"
"4989f6acfe81f03f440e548c7a78195f","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_29377","midas_g_110619","midas_s_110619"
"a7eb517aced4395178c8dac05f8d6007","Bacteria","Proteobacteria","Gammaproteobacteria","BD72BR169","midas_f_58371","midas_g_58371","midas_s_99816"
"9b999b6beea705653da1193305db246f","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_29377","midas_g_29377","midas_s_29377"
"cdf243ed5f575d1cd689417b0ec985dc","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","midas_g_75498","midas_s_100201"
"e10a7adeb957ed8eed28baf17e0654a9","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","midas_g_5968",NA
"b9cd3b4af71efaa04263ab383d52f986","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","midas_g_5968",NA
"e82be4ea4ad15b101156e469441f7dbc","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","midas_g_109806","midas_s_109806"
"9f3e28c0c8355bb91c6b1a33d706fcf4","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_53438","midas_f_62995","midas_g_62995","midas_s_62995"
"9eeb265a88953c33908bb7b0c94004c9","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_41814","midas_g_69641",NA
"5f089fc121bab84978627ed1fcf6d390","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_75498","midas_f_84310","midas_g_84310","midas_s_84310"
"e021398e8f15f027ad8cd3f5266c88af","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_41814","midas_g_69641",NA
"7a2e15687ab4d4350d647b96dc00341b","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","midas_g_19089","midas_s_24867"
"bcbf6016004074cb9ccbc4af2f2e4c47","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Rickettsiella","midas_s_4838"
"47bf05418fc69c396188b0ae1b16266c","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Rickettsiella","midas_s_58733"
"3e00080f0b058a9696384a3e213a09c6","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_3187",NA,NA
"58c61e9dbe6578465de0d4355283431d","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_3187","midas_g_26712","midas_s_26712"
"64c34f97eeca0e6601d232b4a64ab7cf","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_3187","midas_g_3315","midas_s_3315"
"946bc7a623ef983a3ad8b0b0fb60257f","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","midas_g_17748","midas_s_17748"
"a64ff84d6953cd61e4902c76554e99f0","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","midas_g_50433","midas_s_50433"
"b2c66e1b606df7dc7e0adc98460eeacd","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","midas_s_119048"
"7a93d055b3eeb6f439206902f5c9d090","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","midas_s_18985"
"131713e7802e8582f5414bdbc66087b0","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_31706","midas_f_90126","midas_g_90126","midas_s_90126"
"3cdb14388743824de9360dadde206c1f","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_2362","Ca_Ovatusbacter","midas_s_25658"
"7a5238a49ed53f23343758bb2bfe62af","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_2362","Ca_Berkiella","midas_s_21608"
"6b413902e849d0dbb48cea5ff7e776d1","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_147","midas_f_2362","Ca_Berkiella","midas_s_26963"
"dbb71476014a77e00b10af987e346c35","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","midas_s_119550"
"819f13fbb062a70d9fc4fdd11250107f","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_268","midas_s_268"
"440f837d6ea33b863d119cfc254089e8","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_268","midas_s_16980"
"8476f49c255bd51dc68f68077dd28dc3","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_1023","midas_s_17251"
"ea86efc55de321247985e49856522d64","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","Acidibacter","midas_s_13945"
"6fd27a3d7d8d556f069606cb4fb8a429","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_523","midas_s_523"
"92b9ae6c42fba255f743e3584aaf95cb","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_523","midas_s_523"
"9cb9b3d64cb84870c6ff0fda1f2fa784","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_8640","midas_s_8640"
"14ac02ac63dc4dcd32e1fcc155d5fa6d","Bacteria","Proteobacteria","Gammaproteobacteria","midas_o_26","midas_f_98","midas_g_273","midas_s_28271"
"e0d778ed877c6542616d2c0cd334b6d8","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","midas_s_72533"
"2d6ea8fda2bf97ec0f43d8975f880cf5","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",NA
"4802aa46ccb27b87bb6cbe7c47fa5389","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",NA
"082ab1d2fb5c7188c02aff48d2c0e350","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylocaldum",NA
"82f17d0c5dce80afc559a8ef5dc0a17d","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix","midas_s_10942"
"fd5c509edebff3e6261c2d2c21934870","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix","midas_s_5875"
"7b4ee962ad89d578b4bcec672dd7d7ea","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","midas_f_11014","midas_g_115514","midas_s_115514"
"186395853dda173fed85fe65afd19145","Bacteria","Proteobacteria","Gammaproteobacteria","Competibacterales","Competibacteraceae","Ca_Competibacter","midas_s_198"
"3fa6a5b9d5d1313cc140eb8b2b072213","Bacteria","Proteobacteria","Gammaproteobacteria","Competibacterales","Competibacteraceae","Ca_Competibacter","midas_s_29811"
"ebadaee60f578937e9f9739f8273095c","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"a766f443c65663081f47a45955b6af4c","Bacteria","Proteobacteria","Gammaproteobacteria","Halothiobacillales","Halothiobacillaceae","midas_g_83682","midas_s_83682"
"d74d11e5c33cc9ab31e634d570353834","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","midas_s_39655"
"08bee45f988b5a67915d2c70a370cf61","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_formosensis"
"630d31e6427252513d6cb94506e3a074","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"a1e6bbf012230e963375844d59365dbb","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"1a1453f39b02fa471f7baf49143dd8bd","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"638ef6ed2af63224c9f5ad675940e096","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"b52f6a6ed203c2dc9880ad5cbc6eb06d","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"7d93a38120a863eca5a1cb5938619620","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"6192b3e98ee6ea740c84baf120b349c7","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_caeni"
"ef29615f031c2af1db0c6423e0d31c1f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"e6d1baf0b259318c6045698000b88885","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio","midas_s_17019"
"6708953e789a9f68bdd1c4193bfaaede","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas","midas_s_17213"
"ee66469fe4e2dbb911c00c7709697607","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas","midas_s_11904"
"5695226f9bbb7f04dd6cddb9ea66efff","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","midas_s_1282"
"9eaac473c48208f2ac6864e9f337b08b","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","midas_s_9191"
"20b579a6f4effbc7ca500280e8f67cad","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","Arenimonas_subflava"
"6811eb347f219ecea5715e485c388eff","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas","midas_s_58718"
"5b0e3346cdba1183c0c25cc9d46f62af","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","midas_s_203"
"05622141db142683447c9dd8680afca0","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","midas_s_203"
"06f1fad69dca00370cda270407e062e3","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","midas_s_22181"
"c7a3a27209a6a9e4877bde05534d2f62","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA
"545ec908c7573ec68b3a21c7c1be6b9a","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA
"4e2004b8a0535acc2548483c2a5ce6d9","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","midas_s_2825"
"44115662542d8e9aad5e235772bd6a97","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_acidaminiphila"
"4ea2903fe6b11bcb8e3daf62e8ff67e8","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","midas_s_14052"
"39fef2b2235b8736e72e35bda4be9221","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_koreensis"
"0dcf63371e3fb2b80efb53abc0d50126","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas_koreensis"
"837af346e6e56d822bb01006aad18fe4","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA
"e9119fd8c31e47a415d4cf709e539b8a","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"0653aef632933571caff38549084da83","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"4ded572fb2333509eccafb802c629ea3","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter","midas_s_97820"
"9886ced8d686cf2194e6888b78fbb096","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Tahibacter",NA
"7c8acd2e87084fbeedb630dc7b6171f4","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","midas_g_2835","midas_s_37147"
"1448d817cf928e0d4ece20f96d96f461","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella","midas_s_23685"
"78bd4157039428e2133d2bebc5b61d14","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella",NA
"3dd9ade4af7e1557c4e2974e3b76be41","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"b964deab556b1eefdf0fb2fe00e64399","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax_delafieldii"
"fc36dc5397549bc3e53303b57b356544","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"4d93383d0d775f7979f2fbe804ff9997","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"c4fe36344eb1b1f7f33f0d5eaea88dbc","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","midas_s_629"
"2b64d9e215614d1dca80e2af9118f431","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","midas_s_37047"
"5b862f349247ce2ad04dfe683242d650","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"0acb3740341b41ad920d098e19052f54","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","midas_g_33","midas_s_50"
"7a329f5a34debb510e0e414ca23ac65e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","midas_g_33","midas_s_50"
"767d68b2a13c5723cf922791475ae0b6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"64fcc5cd7c9d5b90d2f33f34145b072e","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"ed5b1622be256770936e8e3f57973b8a","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Simplicispira","Simplicispira_limi"
"9322c3b3ae16872b8bbddea7489e5894","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","midas_s_16662"
"2429d1b0a6aa02db502379dc172b3f74","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax",NA
"9e2abe2a6c8d344d4c800741a63473a0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","midas_s_57593"
"35fcacb0e4ad1c8df1281e21fe3eb322","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"86fed724180bcd3b42d53a2b87316cfc","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"98dec73c27317c2a3ca0d77ecde3dccf","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Brachymonas","Brachymonas_denitrificans"
"e5b953491ec13e6b494f0f5a506f50a4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Brachymonas","Brachymonas_denitrificans"
"8dea2b70c6a5149c40bd305916819a83","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Brachymonas","midas_s_31339"
"67352e2fa7239ee31fc51c71b868ed9d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Brachymonas","midas_s_5155"
"a3ef7e4ee0d15cbcc7188a1136377237","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas_denitrificans"
"3fdbd2e347e54554bc7dfc8c6f6731d0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas_denitrificans"
"d02d9b75f4ea69e5ebf53e3910c32ed9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas_denitrificans"
"b2a0dd2b1e1081e22cc77ba211aca783","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","midas_s_12712"
"c0e2ff85ca884d6ce85706abd3d139dd","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","midas_s_12712"
"a4cc8fbd594b942984a8e34a9c07a482","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","Ottowia_pentelensis"
"deb3eef529981ad9297435a689a4b988","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia",NA
"41ea4612cb0701447c44650510a69737","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"39f29c58aa8588697a02606f153717bd","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","midas_g_482",NA
"3ae397b3b642403d42ba0a023153ffe9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"cd88c33dc83d19d16c424920229d9db8","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Diaphorobacter","midas_s_6457"
"257630e83e41a140bf9f4369038d9eaa","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","midas_s_2753"
"1226ebd8458946ecc064fae89f40c166","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA
"a8006718c0d3fb1f4644e06206813632","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","midas_s_10295"
"d46bafcaa2bca4ee02ff75b9e18010a5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","Ottowia_beijingensis"
"8a66f59f2cab66ae6e706d633b038c66","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","midas_s_40517"
"5793db43329ec1a045b1762ba0ceff0d","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","midas_s_40517"
"fe0dff5536d0fc2c7d78800f5a9688cd","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",NA
