,S537_AD1,S538_AD2,S539_AD3,S540_AD4,S541_AD5,S542_AD6,S958_AD1,S959_AD2,S960_AD3,S961_AD4,S962_AD5,S963_AD6,S1189_AD1,S1190_AD2,S1191_AD3,S1192_AD4,S1193_AD5,S1194_AD6,S1365_AD1,S1366_AD2,S1367_AD3,S1368_AD4,S1369_AD5,S1370_AD6
,#048,#049,#050,#051,#052,#053,#086,#087,#088,#089,#090,#091,#095,#096,#097,#098,#099,#100,#103,#104,#105,#106,#107,#108
453.1971,50.43918,39.44678,55.87551,40.78848,57.35767,51.1454,52.52559,52.62642,51.10032,42.73129,44.35832,49.83034,56.35096,44.23698,54.80248,47.48512,37.82436,45.2964,50.19509,45.55965,47.66641,38.2303,48.67945,40.49352
453.6793,50.40519,39.39955,55.83436,40.72883,57.33966,51.11131,52.4988,52.6427,51.13822,42.6951,44.32306,49.79027,56.33047,44.16744,54.75722,47.3954,37.77129,45.24315,50.15326,45.48206,47.63644,38.19251,48.6081,40.42359
454.1614,50.35811,39.33306,55.79006,40.65492,57.31952,51.0742,52.47744,52.63737,51.15527,42.6543,44.2796,49.74907,56.29307,44.07158,54.70495,47.28738,37.69986,45.17877,50.09692,45.39141,47.59819,38.14143,48.52509,40.34234
454.6435,50.28917,39.24524,55.7394,40.56293,57.28768,51.0278,52.4473,52.6019,51.14148,42.60013,44.2212,49.69952,56.23512,43.94857,54.64225,47.15994,37.6029,45.09805,50.0205,45.28588,47.54733,38.06852,48.42499,40.24392
455.1257,50.19999,39.14575,55.68661,40.46077,57.24345,50.97519,52.40273,52.54129,51.10131,42.53417,44.1512,49.64241,56.16378,43.81075,54.5743,47.02349,37.48633,45.00643,49.9297,45.17624,47.49039,37.9796,48.3134,40.13375
455.6078,50.1015,39.05213,55.64127,40.36432,57.19553,50.92756,52.34715,52.47016,51.04932,42.46582,44.08037,49.58452,56.0934,43.67843,54.51148,46.89493,37.36516,44.91643,49.83829,45.08118,47.44167,37.89064,48.20361,40.02483
456.0899,50.00783,38.98099,55.61252,40.28879,57.15754,50.89784,52.28899,52.40499,51.00182,42.40576,44.01987,49.53315,56.03774,43.57037,54.46287,46.78925,37.25499,44.84074,49.75998,45.01712,47.41485,37.81792,48.1088,39.92919
456.572,49.92883,38.93862,55.60282,40.23923,57.14153,50.89252,52.23489,52.35593,50.96817,42.35841,43.97384,49.4906,56.00269,43.49463,54.42992,46.71102,37.16311,44.78436,49.70057,44.98864,47.41505,37.76728,48.03354,39.84946
457.0542,49.86454,38.91637,55.60497,40.20581,57.15096,50.90644,52.1846,52.32218,50.94614,42.31866,43.9361,49.45173,55.9824,43.44407,54.40422,46.65118,37.08433,44.74139,49.65374,44.98339,47.43419,37.72912,47.97026,39.77583
457.5363,49.80643,38.89428,55.60464,40.16777,57.17918,50.92391,52.13063,52.29385,50.9242,42.27471,43.89371,49.40715,55.96261,43.40053,54.3712,46.59146,37.00464,44.69807,49.60458,44.97704,47.45433,37.68269,47.90288,39.69097
458.0184,49.7441,38.8525,55.58816,40.10488,57.21232,50.92667,52.0634,52.25933,50.88986,42.21592,43.83511,49.34962,55.92863,43.34522,54.31834,46.51522,36.91116,44.64165,49.53854,44.94498,47.45685,37.60822,47.81664,39.5811
458.5005,49.67372,38.78308,55.5504,40.00969,57.23687,50.90387,51.97836,52.21298,50.83776,42.14038,43.75868,49.28003,55.8741,43.26957,54.24246,46.41695,36.80132,44.56844,49.45097,44.8752,47.43242,37.49923,47.70781,39.44588
458.9827,49.60247,38.69478,55.49768,39.89213,57.24555,50.85716,51.88006,52.15896,50.77361,42.0569,43.67432,49.20784,55.80392,43.17915,54.15165,46.30592,36.68597,44.48669,49.35019,44.77343,47.38502,37.36729,47.58693,39.30075
459.4648,49.54531,38.60757,55.4437,39.77412,57.23928,50.79885,51.78046,52.10727,50.71001,41.98,43.59823,49.14608,55.73084,43.08888,54.06025,46.19969,36.58287,44.41113,49.25304,44.65849,47.32814,37.2356,47.47311,39.16933
459.9469,49.51705,38.54099,55.40131,39.67732,57.22434,50.74403,51.69274,52.06665,50.65894,41.92165,43.54356,49.10383,55.66754,43.01309,53.98114,46.11404,36.50661,44.35416,49.17516,44.55103,47.27577,37.12667,47.38355,39.07155
460.429,49.52428,38.50341,55.37521,39.6122,57.20793,50.70232,51.6243,52.0383,50.62481,41.88454,43.5134,49.08102,55.62037,42.95728,53.91948,46.05415,36.46009,44.31837,49.12294,44.46321,47.23481,37.05123,47.32476,39.0139
460.9112,49.56145,38.48798,55.35944,39.57328,57.19456,50.67369,51.57382,52.01433,50.60275,41.86129,43.49934,49.0684,55.58709,42.91545,53.87149,46.01247,36.43316,44.29509,49.09081,44.39441,47.20236,37.00444,47.29003,38.98754
461.3933,49.61331,38.47692,55.34076,39.54336,57.1859,50.65056,51.53298,51.98193,50.5824,41.83907,43.48659,49.05261,55.56066,42.87501,53.82869,45.97374,36.40836,44.26913,49.06532,44.33483,47.16974,36.97052,47.2639,38.97369
461.8754,49.66164,38.45171,55.30597,39.50335,57.18224,50.62359,51.49226,51.931,50.55481,41.80733,43.4621,49.02347,55.53496,42.82495,53.78423,45.92409,36.37095,44.22731,49.03285,44.27339,47.12936,36.9326,47.231,38.95397
462.3575,49.6933,38.40359,55.24955,39.44294,57.18533,50.58869,51.4472,51.86052,50.51837,41.76433,43.42197,48.97992,55.51017,42.76334,53.73811,45.8588,36.317,44.16553,48.9873,44.2061,47.08148,36.88247,47.18453,38.91957
462.8397,49.70504,38.33886,55.17728,39.36625,57.19919,50.55024,51.40205,51.78103,50.48059,41.71855,43.37328,48.93095,55.49329,42.69942,53.69789,45.78524,36.25609,44.09162,48.93304,44.13925,47.0357,36.82481,47.12989,38.87486
463.3218,49.70275,38.2756,55.10386,39.28913,57.22833,50.51912,51.36774,51.71036,50.4542,41.68406,43.33031,48.89119,55.49414,42.64877,53.67431,45.71831,36.20555,44.02051,48.88193,44.08608,47.00666,36.77346,47.08084,38.83302
463.8039,49.69691,38.23529,55.04668,39.23131,57.27524,50.50753,51.35712,51.66647,50.45034,41.67336,43.30653,48.87342,55.51893,42.62551,53.67561,45.67261,36.18157,43.9678,48.84642,44.05951,47.00672,36.74353,47.05241,38.80825
464.286,49.69516,38.23088,55.01714,39.2051,57.33679,50.52131,51.37719,51.65875,50.47214,41.68961,43.30739,48.88192,55.56471,42.63383,53.70127,45.6536,36.18942,43.94062,48.83223,44.06389,47.03828,36.74156,47.05146,38.80593
464.7682,49.69851,38.26151,55.01662,39.21023,57.40406,50.55709,51.42598,51.68514,50.5137,41.72546,43.32851,48.91105,55.61904,42.6661,53.74233,45.65581,36.22134,43.93613,48.8356,44.09236,47.09241,36.76281,47.07396,38.82042
465.2503,49.70295,38.31457,55.0377,39.23597,57.46588,50.60467,51.49385,51.73463,50.56398,41.76736,43.36018,48.94957,55.66589,42.70797,53.78616,45.66696,36.26178,43.94511,48.84697,44.13099,47.15379,36.79548,47.10825,38.83957
465.7324,49.70439,38.37438,55.06993,39.26915,57.51334,50.65337,51.56933,51.79436,50.61426,41.80347,43.39476,48.98775,55.69353,42.74722,53.82424,45.67695,36.29743,43.9599,48.85785,44.16703,47.20933,36.8297,47.14308,38.85382
466.2145,49.70437,38.43162,55.10629,39.30314,57.54449,50.69867,51.64516,51.85639,50.66366,41.83017,43.43315,49.02352,55.70149,42.78129,53.85735,45.68484,36.32574,43.98074,48.86749,44.19656,47.25565,36.86546,47.17503,38.864
466.6967,49.7121,38.48865,55.14705,39.34248,57.56547,50.7448,51.72196,51.92113,50.72043,41.85368,43.4856,49.06408,55.70166,42.81941,53.89606,45.70134,36.35801,44.0177,48.88479,44.22739,47.30143,36.91477,47.2114,38.8837
467.1788,49.74161,38.55788,55.19865,39.40051,57.5882,50.80262,51.80667,51.99543,50.79735,41.88579,43.56642,49.1217,55.71372,42.87779,53.95545,45.74359,36.41416,44.08571,48.92443,44.27516,47.3631,36.99595,47.26642,38.93348
467.6609,49.80463,38.65392,55.26871,39.49119,57.62451,50.88266,51.90759,52.08707,50.90417,41.93623,43.68511,49.20666,55.75597,42.97052,54.04681,45.82629,36.51273,44.19626,48.99898,44.35495,47.45604,37.12335,47.353,39.03062
468.143,49.90416,38.78438,55.36044,39.62022,57.68082,50.98828,52.02806,52.19896,51.04129,42.00597,43.83953,49.32094,55.83732,43.1017,54.17103,45.95314,36.66104,44.34976,49.11179,44.47299,47.58619,37.29797,47.47467,39.17951
468.6252,50.03192,38.9451,55.46995,39.7806,57.75507,51.11258,52.16382,52.32697,51.19888,42.08607,44.01513,49.45681,55.95378,43.26306,54.31779,46.1147,36.85183,44.53418,49.25481,44.62353,47.7471,37.50539,47.62278,39.36902
469.1073,50.17253,39.12265,55.58862,39.95626,57.83891,51.2417,52.30487,52.46242,51.36186,42.1628,44.19167,49.6014,56.0925,43.43935,54.47091,46.29362,37.06774,44.7303,49.41323,44.79274,47.92405,37.72218,47.7809,39.57798
469.5894,50.31147,39.3024,55.70872,40.13084,57.92278,51.36215,52.44148,52.59803,51.51841,42.22586,44.35307,49.74374,56.23939,43.61707,54.61713,46.47441,37.29119,44.9211,49.57354,44.96706,48.10268,37.92735,47.93325,39.78613
470.0715,50.44264,39.47717,55.82901,40.29685,58.00144,51.4682,52.56989,52.73242,51.666,42.27509,44.49554,49.88086,56.38671,43.79232,54.75299,46.65136,37.51286,45.09941,49.73085,45.14064,48.277,38.11228,48.07279,39.98338
470.5536,50.57153,39.65121,55.9566,40.45952,58.07669,51.56499,52.69504,52.87169,51.81292,42.32174,44.62917,50.01916,56.5359,43.97247,54.88659,46.83143,37.73516,45.27063,49.89083,45.31812,48.45225,38.28451,48.20462,40.17384
471.0358,50.712,39.8376,56.10399,40.63382,58.15619,51.66645,52.82821,53.02578,51.9736,42.38338,44.77267,50.17019,56.69506,44.17153,55.03334,47.02966,37.96857,45.44845,50.0663,45.51118,48.64175,38.46287,48.34262,40.37177
471.5179,50.87851,40.04995,56.28234,40.83555,58.24862,51.78816,52.9811,53.20208,52.16035,42.47498,44.94334,50.34354,56.8721,44.40084,55.20763,47.26027,38.22355,45.64688,50.26886,45.73043,48.85843,38.66724,48.50155,40.59238
472,51.07747,40.29312,56.49422,41.07139,58.35827,51.93934,53.15872,53.39971,52.37601,42.60038,45.14759,50.54049,57.06824,44.66124,55.41515,47.52745,38.50238,45.87151,50.5014,45.97788,49.10639,38.90744,48.68867,40.84218
472.4821,51.30252,40.5585,56.73053,41.33355,58.4814,52.11807,53.35627,53.60797,52.61147,42.74942,45.37696,50.75208,57.27492,44.94033,55.64932,47.82184,38.79644,46.1162,50.7549,46.24375,49.37674,39.17821,48.89965,41.11475
472.9643,51.53733,40.82699,56.97344,41.60283,58.60784,52.31291,53.56105,53.81057,52.85003,42.90261,45.61277,50.96362,57.47738,45.21814,55.89489,48.12448,39.09042,46.36613,51.01231,46.51076,49.65083,39.46247,49.12134,41.39408
473.4464,51.76374,41.07874,57.20452,41.85864,58.72594,52.50998,53.75974,53.99365,53.07642,43.04103,45.83613,51.16254,57.66167,45.47723,56.13574,48.4164,39.3712,46.60612,51.25717,46.76289,49.90897,39.74162,49.3399,41.66389
473.9285,51.97123,41.3034,57.41319,42.08966,58.82877,52.70086,53.94543,54.15223,53.28399,43.15543,46.03793,51.3452,57.82188,45.71143,56.36238,48.6871,39.63514,46.82816,51.48161,46.99358,50.1396,40.00549,49.54878,41.91657
474.4106,52.16137,41.50485,57.60043,42.29898,58.91749,52.88641,54.12117,54.29219,53.47708,43.24942,46.22222,51.51807,57.96196,45.9279,56.57473,48.93824,39.88984,47.03457,51.68906,47.20834,50.34352,40.25665,49.75195,42.15648
474.8928,52.34581,41.69822,57.77677,42.5012,59.00036,53.07497,54.29739,54.426,53.66656,43.33584,46.40277,51.69358,58.09295,46.14206,56.77922,49.17961,40.14883,47.23461,51.891,47.42073,50.53186,40.50669,49.96058,42.3961
475.3749,52.53908,41.90145,57.9557,42.71367,59.08815,53.27607,54.48585,54.56602,53.86256,43.42856,46.59422,51.88272,58.22641,46.36849,56.98282,49.42195,40.42336,47.43803,52.09956,47.64453,50.71916,40.76775,50.18582,42.64801
475.857,52.75077,42.1258,58.14641,42.94696,59.1889,53.49375,54.69277,54.71803,54.06788,43.53492,46.804,52.08916,58.36851,46.61309,57.18764,49.66992,40.7155,47.64901,52.32098,47.88638,50.91628,41.04425,50.43158,42.91692
476.3391,52.98058,42.3706,58.34968,43.19934,59.30398,53.72285,54.91553,54.87908,54.27624,43.65245,47.0284,52.30727,58.51777,46.87051,57.3894,49.91986,41.0167,47.86417,52.55272,48.14286,51.12606,41.32963,50.69157,43.19708
476.8213,53.21899,42.62433,58.5583,43.45813,59.42836,53.95101,55.14381,55.04,54.47596,43.7711,47.25507,52.5255,58.66743,47.12796,57.58021,50.16317,41.31245,48.07553,52.78607,48.40329,51.34427,41.60956,50.95182,43.47501
477.3034,53.4525,42.8713,58.76169,43.70662,59.55334,54.16412,55.36509,55.19142,54.65705,43.87962,47.46964,52.73273,58.81047,47.37299,57.75408,50.39299,41.59038,48.27647,53.01199,48.65621,51.56391,41.86987,51.19736,43.73716
477.7855,53.67038,43.0999,58.95166,43.93275,59.67136,54.35313,55.57068,55.32929,54.8173,43.97224,47.66355,52.9243,58.94497,47.60072,57.91152,50.60972,41.84687,48.46639,53.22672,48.89586,51.78052,42.10419,51.41934,43.97689
478.2676,53.86935,43.30794,59.12645,44.1347,59.77908,54.51772,55.75975,55.45741,54.96455,44.05144,47.83752,53.10409,59.07558,47.8164,58.06033,50.82285,42.08888,48.65224,53.43371,49.12474,51.9947,42.31737,51.61875,44.19787
478.7498,54.05384,43.50241,59.29073,44.32058,59.87815,54.66549,55.93845,55.58488,55.11304,44.12581,48.00006,53.28173,59.21122,48.03186,58.21186,51.04612,42.32914,48.84422,53.64087,49.35094,52.21066,42.52224,51.80485,44.41127
479.2319,54.23174,43.69395,59.45193,44.50267,59.97274,54.8069,56.11551,55.72077,55.27645,44.20427,48.16135,53.46653,59.35949,48.25797,58.37497,51.29036,42.57837,49.04974,53.8547,49.58206,52.43171,42.7321,51.98957,44.62928
479.714,54.40928,43.88984,59.61567,44.69002,60.06652,54.9494,56.29673,55.86843,55.46099,44.29018,48.32681,53.66182,59.52193,48.49787,58.55103,51.55646,42.83835,49.26778,54.07499,49.81937,52.65592,42.95301,52.18092,44.8581
480.1961,54.58706,44.08946,59.78246,44.88343,60.1601,55.09359,56.48171,56.02341,55.66264,44.37917,48.49373,53.86261,59.69263,48.7444,58.73311,51.8339,43.10033,49.4883,54.29324,50.05556,52.87438,43.18071,52.37957,45.09524
480.6783,54.76046,44.28477,59.9481,45.07592,60.25161,55.23425,56.66444,56.17543,55.8693,44.46172,48.65328,54.05795,59.86106,48.98368,58.90972,52.10474,43.34947,49.69645,54.49634,50.27795,53.07411,43.40327,52.57966,45.33168
481.1604,54.92318,44.46534,60.10679,45.25764,60.33836,55.36454,56.83734,56.31398,56.06721,44.529,48.79565,54.23635,60.01743,49.20224,59.07122,52.35188,43.57315,49.87999,54.67292,50.47485,53.24352,43.60823,52.77306,45.55775
481.6425,55.07165,44.62444,60.25482,45.42215,60.41967,55.4811,56.99579,56.43339,56.24667,44.57841,48.91617,54.39113,60.15789,49.39382,59.21514,52.56608,43.76755,50.0352,54.81944,50.6418,53.37806,43.78937,52.95436,45.76868
482.1246,55.2076,44.76285,60.39286,45.57031,60.49791,55.58667,57.14081,56.53565,56.40543,44.6154,49.01777,54.52273,60.28574,49.56182,59.34744,52.74963,43.94013,50.16909,54.94211,50.78395,53.48262,43.95,53.12335,45.96701
482.6068,55.33707,44.88803,60.52499,45.7093,60.57735,55.68903,57.27802,56.62862,56.54717,44.6506,49.10939,54.63715,60.40899,49.71658,59.47898,52.9134,44.10526,50.29542,55.05416,50.91363,53.56975,44.10031,53.28387,46.15992
483.0889,55.4662,45.00948,60.65556,45.84787,60.66103,55.79611,57.41357,56.72145,56.67719,44.69368,49.20047,54.74138,60.53459,49.86848,59.61912,53.07043,44.27644,50.42773,55.16915,51.04408,53.6542,44.25103,53.44005,46.35372
483.571,55.59697,45.1328,60.78568,45.99031,60.74798,55.9111,57.54962,56.81923,56.79755,44.74733,49.29564,54.83912,60.66344,50.0216,59.76954,53.22851,44.45877,50.57208,55.29425,51.18289,53.74678,44.40665,53.59232,46.54861
484.0531,55.72478,45.25639,60.91147,46.13311,60.83206,56.02951,57.68222,56.9204,56.90531,44.80507,49.39192,54.92865,60.78849,50.17088,59.92249,53.38673,44.64628,50.72428,55.42721,51.32883,53.85052,44.56272,53.73598,46.73731
484.5352,55.84039,45.37275,61.02604,46.2667,60.90442,56.14113,57.80281,57.01788,56.99446,44.85438,49.48119,55.00499,60.89775,50.30557,60.0639,53.53724,44.82556,50.87238,55.55834,51.47358,53.96108,44.70869,53.86376,46.90842
485.0174,55.93444,45.47354,61.12326,46.38099,60.95743,56.23514,57.90323,57.10371,57.06107,44.8833,49.55525,55.06409,60.98023,50.41565,60.1802,53.67094,44.98352,51.00328,55.6765,51.60718,54.07055,44.83453,53.97007,47.05289
485.4995,56.00292,45.55527,61.20173,46.47175,60.98873,56.30594,57.98035,57.17331,57.10717,44.88694,49.61153,55.10692,61.03175,50.4987,60.2649,53.78325,45.11451,51.10924,55.77539,51.72396,54.17243,44.9369,54.05494,47.1693
485.9816,56.04942,45.62195,61.26612,46.5435,61.00287,56.35603,58.0387,57.22809,57.14202,44.87003,49.65493,55.14048,61.0571,50.5618,60.32118,53.87705,45.22335,51.1915,55.85655,51.82509,54.26447,45.02147,54.12495,47.26525
486.4637,56.08357,45.68322,61.32525,46.60754,61.00948,56.39461,58.08838,57.27375,57.17857,44.84424,49.69514,55.17475,61.06794,50.6185,60.3599,53.96032,45.32186,51.25814,55.92796,51.91719,54.34857,45.09954,54.18987,47.35334
486.9459,56.11605,45.74892,61.3876,46.67617,61.01904,56.43271,58.1405,57.31651,57.2276,44.82206,49.74122,55.2179,61.0771,50.68174,60.39389,54.04098,45.42188,51.31916,55.99871,52.0073,54.42776,45.18141,54.25776,47.44465
487.428,56.15354,45.82317,61.45695,46.7558,61.03835,56.47752,58.20153,57.3591,57.29268,44.81033,49.79607,55.27178,61.09313,50.75734,60.43189,54.12161,45.52845,51.38075,56.07382,52.09838,54.50335,45.27007,54.33057,47.5427
487.9101,56.1955,45.90185,61.53067,46.84381,61.06784,56.52919,58.27089,57.39909,57.36829,44.80727,49.85431,55.33064,61.11738,50.84135,60.47566,54.198,45.63746,51.44303,56.15139,52.18726,54.57328,45.35947,54.40353,47.64213
488.3922,56.23571,45.97461,61.60125,46.9299,61.10263,56.58165,58.34199,57.43063,57.44284,44.80435,49.90521,55.38418,61.14544,50.92296,60.52107,54.26173,45.73848,51.50126,56.22427,52.26696,54.63366,45.4379,54.46836,47.7322
488.8744,56.26642,46.03059,61.66064,47.00188,61.13542,56.6268,58.40652,57.44853,57.50468,44.79164,49.93817,55.42264,61.17128,50.99078,60.56242,54.30614,45.82155,51.5507,56.28477,52.3314,54.68177,45.49491,54.51879,47.80344
489.3565,56.28363,46.06469,61.70467,47.05226,61.16071,56.65944,58.45929,57.45198,57.54754,44.76352,49.94862,55.44171,61.19185,51.0393,60.59693,54.33115,45.8833,51.59038,56.32944,52.38004,54.71877,45.52757,54.55493,47.85368
489.8386,56.29005,46.08051,61.7352,47.08203,61.177,56.67994,58.50082,57.44616,57.57333,44.72145,49.94034,55.44452,61.20892,51.07156,60.62668,54.34512,45.92943,51.625,56.36125,52.41906,54.75,45.54269,54.58429,47.88995
490.3207,56.29424,46.08875,61.75897,47.09989,61.1867,56.69365,58.53631,57.44007,57.59024,44.67254,49.92361,55.43963,61.22786,51.09699,60.6571,54.36117,45.97147,51.6622,56.38803,52.45886,54.78267,45.55334,54.61808,47.92512
490.8029,56.30649,46.10166,61.78384,47.11731,61.19352,56.70706,58.57187,57.44237,57.60781,44.62482,49.90947,55.43623,61.25359,51.12548,60.69288,54.3909,46.02024,51.70792,56.41777,52.50858,54.82159,45.5719,54.6655,47.97142
491.285,56.33379,46.12646,61.8144,47.1423,61.19965,56.7235,58.60989,57.45686,57.63159,44.58201,49.90416,55.43938,61.28668,51.16136,60.73394,54.43797,46.07915,51.76199,56.45383,52.57085,54.86591,45.60305,54.72821,48.03363
491.7671,56.37613,46.16153,61.84961,47.17538,61.20374,56.74063,58.64724,57.4807,57.66038,44.54138,49.90607,55.44764,61.32197,51.20061,60.77413,54.49568,46.14174,51.81718,56.49263,52.63986,54.90848,45.64112,54.79891,48.10658
492.2492,56.4271,46.19746,61.88364,47.20993,61.20201,56.75204,58.67643,57.50597,57.68759,44.49551,49.90746,55.45458,61.35079,51.23326,60.8039,54.55007,46.19461,51.86248,56.52559,52.70395,54.93911,45.67315,54.86467,48.17758
492.7314,56.47713,46.22229,61.90943,47.23663,61.19051,56.75127,58.69041,57.52415,57.70575,44.43754,49.89962,55.45309,61.36573,51.2494,60.81543,54.58686,46.22476,51.88901,56.54388,52.75123,54.94936,45.68624,54.91319,48.23309
493.2135,56.51835,46.2279,61.92255,47.249,61.16824,56.73647,58.68697,57.53006,57.71107,44.36619,49.87843,55.4398,61.36493,51.2453,60.8073,54.5982,46.22654,51.89491,56.54345,52.77542,54.93699,45.67471,54.93892,48.26519
493.6956,56.54752,46.21385,61.92342,47.24682,61.13816,56.71218,58.67102,57.52414,57.70596,44.28787,49.84694,55.41703,61.35345,51.2262,60.78601,54.58659,46.20496,51.88697,56.52705,52.77814,54.90689,45.64337,54.94526,48.27469
494.1777,56.56577,46.18649,61.9161,47.23518,61.10585,56.68725,58.65204,57.51046,57.69686,44.21391,49.81366,55.39132,61.34053,51.20339,60.76296,54.56229,46.17266,51.87658,56.50228,52.76685,54.86817,45.6046,54.9419,48.26888
494.6599,56.57716,46.15578,61.90613,47.22185,61.07744,56.6713,58.64056,57.49435,57.69115,44.15625,49.78824,55.36996,61.33556,51.18974,60.75004,54.53893,46.14495,51.87521,56.47774,52.7511,54.83043,45.5731,54.94028,48.25797
495.142,56.58404,46.12862,61.89629,47.21115,61.05564,56.66837,58.64145,57.47779,57.69186,44.1204,49.77545,55.3565,61.34237,51.19209,60.753,54.52562,46.13101,51.88702,56.45738,52.7364,54.79807,45.55732,54.94664,48.24768
495.6241,56.58522,46.10576,61.88527,47.20174,61.03869,56.67505,58.65203,57.45843,57.69599,44.10319,49.77252,55.34901,61.35747,51.2085,60.76926,54.52363,46.13079,51.90737,56.43862,52.72215,54.76928,45.55646,54.95987,48.23758
496.1062,56.57668,46.08241,61.86909,47.1878,61.02185,56.6819,58.66327,57.43113,57.69593,44.09415,49.77074,55.34143,61.37219,51.2301,60.78972,54.52706,46.13629,51.92526,56.41434,52.70327,54.73815,45.56205,54.97302,48.22248
